latitude	PM2.5	NOx	PM10	C2H3NO5	CH4	longitude	Pb	TEMP	NH3	SO2	O3	CO	PAHs	H2CO	PRES	warning	CFCs
-25.54073	9.55464	8.18474	6.23028	0.21263	9.20428	152.70493	16.43826	21.28687	5.82605	6.16844	9.21807	8.48649	6.26153	56.16356	1167.61899	1.00000	64.35495
-27.76952	7.95976	8.55762	10.74182	5.47130	8.06659	30.79165	57.37558	7.60614	10.79785	8.85135	9.43880	8.59749	7.14314	59.76632	1147.08374	1.00000	72.28061
47.30997	7.94419	7.03926	8.04748	0.54935	7.16903	8.52462	69.42555	27.92160	6.57529	6.27625	9.14501	6.39861	5.83016	52.10207	1161.90558	1.00000	74.73535
8.62261	3.37913	9.31561	11.02348	7.21457	9.75543	-70.20749	56.21616	-9.87123	13.43517	8.89106	10.77935	10.49874	8.28242	60.49957	1078.27752	1.00000	71.71309
50.23805	11.63594	9.65481	4.76277	0.14169	6.89231	8.86704	62.68425	32.61461	4.30168	5.57514	9.63276	8.32130	7.76987	43.40491	1063.14351	1.00000	73.23473
43.67681	10.30866	8.93479	3.40046	0.19157	7.25860	4.63031	41.56683	12.72537	8.46962	7.47233	10.76203	10.55437	8.85997	55.84765	1102.16289	0.00000	89.49557
0.49113	10.41353	9.47719	5.19451	0.11095	5.87137	29.47306	43.47520	17.78354	5.23006	5.09549	9.38044	7.61035	7.43860	42.28347	1084.02647	1.00000	81.66660
30.29184	9.13748	8.10429	8.67695	0.77618	7.34047	71.67164	57.85646	32.92824	7.82929	6.95354	11.72135	3.71818	6.49304	61.77342	1051.25039	1.00000	75.17460
-8.66667	10.79739	7.80772	6.70527	0.25984	8.44911	-35.71667	81.79522	16.28521	9.53313	8.88046	8.47520	10.57986	7.91803	53.95688	1177.83141	0.00000	68.12221
40.72816	9.66455	9.01127	7.20054	0.25335	7.49837	-74.07764	40.90218	4.61157	6.48782	8.42051	9.15401	9.42779	8.45462	27.42397	1179.73619	1.00000	88.18789
30.5427	4.35310	8.37074	8.54528	0.73906	8.42203	-97.54667	46.55835	24.34053	8.87356	9.45578	10.89542	11.31442	8.86386	20.38397	1081.27416	1.00000	73.21067
8.62261	4.92469	9.70875	7.12700	0.31047	6.58846	-70.20749	37.91258	13.89883	9.35739	9.33852	5.47379	6.24675	6.53964	61.01988	1139.11955	0.00000	69.54017
42.62833	9.31351	9.51546	9.39857	1.47843	7.15547	20.89389	44.03511	2.51321	11.80487	12.94759	10.20381	7.50255	8.48359	45.90042	1117.31098	1.00000	76.58412
47.83333	8.41962	7.97736	8.72365	0.80399	7.56740	59.6	55.64690	23.54790	7.02687	5.63476	11.39711	3.90787	7.99964	44.03906	1159.98373	1.00000	74.29657
-1.6	7.40252	7.96358	8.50732	0.75299	9.11910	103.61667	58.04769	18.87258	7.88733	11.70745	10.72813	8.02979	8.12858	44.30434	1102.45937	1.00000	74.99220
40.64621	9.53781	5.45845	6.30264	0.13705	6.73075	-73.97069	44.30827	32.04305	8.21145	9.54533	7.94929	9.24954	6.80717	23.77585	1160.77707	1.00000	59.39411
-19.7625	6.80265	8.35860	9.07173	1.08029	9.98538	-44.31389	56.71848	19.76950	9.10122	8.31789	8.40584	10.40713	10.63080	50.31602	1164.32743	1.00000	77.82766
40.34912	8.23536	8.07729	6.36392	0.18962	7.25392	-111.90466	45.44746	14.58139	9.38718	7.27208	10.46707	7.77588	8.33064	73.42991	1095.43824	0.00000	76.59134
48.98693	8.89054	8.23824	5.14057	0.15134	7.34903	2.44892	63.76759	7.79046	7.40644	5.84283	10.45160	10.86830	8.51489	32.57144	1128.14010		75.31473
43.32686	8.89324	9.11988	6.15403	0.21558	6.25648	-2.98884	67.92373	9.65674	7.65902	8.41109	7.83851	10.53325	9.57106		1129.60826	1.00000	75.77673
48.15659	6.03611	7.47218	6.51942	0.32010	7.81808	28.28489	84.01184	20.59966	6.39710	11.30334	7.84826	5.73977	6.66357	82.89289	1185.36637	0.00000	86.67967
40.81	3.42842	7.94012	12.44561	29.47423	8.22732	-73.9625	33.28664	9.00516	12.91598	9.49451	15.83359	9.64168	7.29228	67.85478	1155.60464	1.00000	75.64855
34.25628	11.31500	8.30896	4.07036	0.12003	7.59366	-78.04471	67.75131	-6.66144	4.15590	3.30925	9.20362		7.16240	21.91043	1144.74585	1.00000	70.35049
36.61954	8.68043	8.33222	6.12147	0.24034	9.63504	4.08282	68.50100	6.71318	6.00853	11.71131	6.92795	8.84000	8.65797	41.06227	1066.83580	1.00000	50.92303
53.49389	9.33335	5.79387	7.02704	0.27477	7.79420	-1.29243	67.23657	17.47735	5.93663	7.15723	8.04948	6.11333	8.64087	48.81086	1104.15816	1.00000	85.04507
49.03685	7.11383	7.38897	7.11368	0.32723	6.57613	8.70745	37.23716	28.85388	9.56989	9.25941	6.30306	10.40545	9.39086	58.05766	1147.06260	1.00000	80.82448
-28.81833	7.09714	10.07948	4.95957	0.22447	7.84640	-52.51028	56.98740	25.06537	6.93272	8.72434	6.03061	3.03287	8.37808	32.69923	1067.19309	0.00000	65.91361
43.50891	9.39672	8.60890	7.17664	0.38429	6.81064	16.43915	67.28359	12.13690	8.04016	8.00686	10.30760	7.54247	7.41211	38.70712	1111.95143	1.00000	76.82882
-3.5403	6.73116	9.43640	7.72667	0.34141	7.32083	118.9707	49.58872	13.27666	6.95407	10.58582	9.19663	9.17656	8.53449	48.75917	1119.50068	1.00000	80.99086
41.29444	10.27181	9.69799	5.51317	0.17259	9.86849	69.67639	61.26363	20.80867	6.25856	8.33549	7.60369	10.14402	7.71063	57.95647	1120.93354	1.00000	73.91344
35.74788	3.55013	7.86678	9.62963	1.90518	6.93217	-95.36969	85.75785	12.83919	7.57768	7.24291	11.91473	11.47786	8.78034	41.99668	1197.86934	1.00000	73.28098
52.59319	9.05216	6.45956	6.17465	0.17971	7.07156	13.32127	61.34455	8.29650	5.38270	5.80804	8.13869	8.32857	8.47043	44.75340	1157.83292	1.00000	81.24289
38.96372	12.13357	7.05573	4.66907	0.09174	8.47902	-76.99081	43.53116	24.64392	9.89647	7.49275	9.32736	10.59832	8.15871	42.65936	1195.77313	0.00000	63.16357
-24.19436	7.86593	5.79387	9.01076	1.07766	7.38143	29.00974	56.41668	21.06357	9.93780	10.04786	8.03220	8.96454	8.56487	47.26859	1161.89768	1.00000	75.20161
-1.6	5.60065	7.26425	9.28985	1.44582	9.07388	103.61667	61.91745	8.30027	10.03761	9.47476	8.75355	9.48734	7.90205	58.56987	1052.68749	1.00000	75.61339
-54.8	10.55736	8.32804	7.42059	0.32530	7.92060	-68.3	55.43253	8.36286	4.40147	6.15290	10.41963	5.96296	6.28636	35.59677	1122.54176	1.00000	73.87016
20.88098	9.16063	7.21577	6.04546	0.16866	9.47714	75.11937	39.74418	25.92239	9.10102	7.31621	10.45907	7.96233	7.23094	56.99671	1198.53490	0.00000	68.53807
34.95303	4.46131	8.86168	10.92307	6.63181	8.89355	-120.43572	49.97305	17.97438	8.89162	6.24512	11.39128	10.70197	9.62801	52.37309	1180.87995	1.00000	
52.26083	9.39120	9.28063	5.29273	0.13398	6.57551	7.00417	35.93755	14.34148	6.59856	6.27999	7.47901	6.58166	7.31611	52.67495	1053.35130	1.00000	64.80301
15.45144	10.17960	7.39170	6.94735	0.26595	8.81465	78.14797	46.00782		6.34500	6.80315	11.22145	8.79034	6.58540	47.52319	1113.86845	1.00000	65.58599
23.07492	4.10175	8.73419	10.88299	6.19665	8.58711	88.28637	44.42297	0.00339	11.24884	6.70648	9.80280	11.12401	10.40654	73.00268	1128.28591	1.00000	66.29430
31.12406	8.22322	7.20182	6.36138	0.14940	7.08402	-97.90308	36.95038	20.17121	5.63454	7.83174	5.75442	5.49491	7.08138	53.37912	1128.36338	0.00000	67.60590
32.65246	6.77166	7.58833	8.80422	0.99257	7.92213	51.67462	68.23221	25.39432	9.29863	10.29192	9.06386	9.00476	9.02425	61.95966	1103.38346	1.00000	78.31878
19.04222	9.35805	8.88106	8.33284	0.68657	8.75868	-98.11889	47.83654	35.98886	8.18062	8.47063	10.84117	5.52576	8.95984	46.79323	1095.49332	1.00000	62.07911
11.84962	10.44610	8.35774	5.91707	0.12249	7.36294	-86.19903	43.81246	20.47899	4.87275	6.67951	8.42113	8.76321	7.72886	49.18131	1059.33057	1.00000	82.96293
-38.16604	8.54373	9.17007	7.66840	0.42804	7.09542	145.13643	39.44708	6.86043	6.89392	9.49055	8.77537	11.48052	6.66474	53.36277	1096.71600	1.00000	71.26914
52.26083	8.79139	8.41889	9.08707	1.21881	7.36362	7.00417	62.31923	-4.51994	9.59397	10.96582	9.13923	8.15200	9.00212	57.80937	1126.73332	1.00000	83.59928
-10.91722	5.56050	8.49439	8.62697	0.83069	7.37519	-37.65	33.13514	22.04676	6.47453	11.61657	8.95576	9.89621	7.83072	40.17056	1052.29818	0.00000	78.40349
53.95278	7.78166	9.04231	7.42177	0.31954	8.57052	32.86389	42.32187	6.96897	6.51808	8.57021	5.77194	7.33657	9.11040	36.59332	1117.28275	0.00000	77.50115
-3.74912	10.17379	7.64922	7.14904	0.31848	9.00928	-73.25383	64.03836	25.36083	6.61183	9.20374	8.71414	8.80768	7.40049	59.12888	1052.40913	1.00000	75.02011
42.67164	8.13141	9.05558	9.14570	1.28043	7.65338	14.01481	54.83936	26.77746	6.26336	8.75095	9.90523	8.46227	7.29664	56.08324	1100.59101	1.00000	69.57259
40.98894	6.50390	7.33491	9.31118	1.42211	8.22977	28.67582	42.28809	23.15106	9.28401	9.77442	10.28188	9.58782	6.75217	52.63157	1158.36614	1.00000	65.41900
51.4781	8.96315	8.51630	5.62112	0.14079	8.83580	57.3552	48.74478	0.22504	5.40223	10.59878	7.80708	6.73064	9.18863	43.35506	1101.04249	0.00000	78.11810
50.76306	5.70575	7.40065	6.70836	0.30394	8.05737	-1.29772	60.43458	24.92052	7.18036	9.11863	6.26084	5.36995	9.58006	46.09130	1198.52563	0.00000	68.74552
48.21644	10.03594	8.98767	6.72753	0.26139	7.68742	9.02596	43.97125	7.91878	9.15460	5.20556	9.56912	9.06404	7.18800	57.27219	1130.04280	0.00000	74.04235
-7.57897	6.04742	6.63490	11.80873	15.56573	8.50122	112.23109	44.82017	11.06690	10.81970	6.80799	9.54120	8.62075	7.87100	61.60816	1108.35455	1.00000	73.29504
53.78333	6.88407	7.68565	3.36847	0.10697	6.85617	-1.06667	41.37292	13.96469	8.23300	8.35464	6.35884	3.52318	7.82206	56.32166	1076.71119	0.00000	91.59444
43.1122	6.04926	6.22901	7.85131	0.51004	7.44405	12.38878	54.22135	10.34205	8.13411	12.46655	8.28899	9.82672	7.14639	49.59654	1104.46879	0.00000	71.28107
-3.74912	9.96130	7.59170	7.14089	0.22893	7.56193	-73.25383	44.83424	15.82023	7.13117	8.25398	10.32396	8.67206	9.33842	54.19006	1107.39632	1.00000	72.64885
41.80753	5.80844	8.06976	9.67530	2.03846	6.90487	-87.65644	45.40529	9.80828	7.63850	7.26359	10.02035	10.32065	6.73929	57.29810	1159.32192	1.00000	82.19650
13.48082	7.76314	8.38774	10.56574	4.57822	9.83244	-86.58208	65.10291	4.06782	12.74965	9.31321	7.99901	8.95559	7.33982	73.32265	1079.05736	1.00000	72.43735
5.27247	8.20842	9.30155	8.72864	0.80942	8.45389	-3.59625	56.63885	13.17208	10.67832	5.43727	8.76462	8.19267	7.42434	48.22104	1145.15309	0.00000	81.81068
43.61062	6.79627	8.61872	6.41124	0.15772	9.58962	-72.97261	39.46044	18.53995	4.44976	8.51577	7.31184	5.27565	6.27856	57.99008	1119.52484	0.00000	74.05357
27.71809	9.90672	9.28107	4.93185	0.22035	8.40133	-82.35176	59.36393	20.35557	6.42348	6.18315	8.01556	7.62806	11.65239	36.42225	1193.13808	1.00000	78.14081
-7.54972	11.49146	7.06404	7.25208	0.27843	7.76874	110.71639	45.19221	15.95422	9.32881	6.61258	8.47601	9.90147	5.42181	34.08244	1179.82062	0.00000	71.51446
50.9803	6.81133	6.88800	3.83264	0.18248	10.27684	11.32903	64.83575	9.01213	9.00041	8.60349	5.78380	4.02662	7.64138	35.44901	1155.03483	0.00000	74.21613
19.04222	9.06804	7.28411	9.02235	1.19877	7.81968	-98.11889	51.71447	18.87407	9.14064	9.56713	7.35810	11.19213	8.80507	40.49485	1069.09845	0.00000	81.11230
41.41204	6.78782	7.47780	10.98724	6.92301	8.86949	2.18247	64.74257	15.77087	10.39774	7.88933	8.11032	7.81941	7.72092	59.64638	1184.34434	1.00000	62.66622
31.96258	5.65074	6.44433	7.46949	0.24576	8.15668	73.97117	58.15281	13.16149	7.61701	6.66878	10.97373	7.96928	9.25811	52.25103	1113.56178	0.00000	81.50512
45.50369	11.41575	8.19402	5.69852	0.28033	8.14249	11.412	51.20892	24.80297	3.29240	3.16166	10.82455	4.64491	8.58621	19.52819	1132.57583	0.00000	72.39447
40.53123	9.43054	8.53300	8.51663	0.69154	9.33529	17.58522	72.60711	6.87898	7.13078	7.01082	12.10730	6.53399	7.25018	52.05985	1150.31819	1.00000	83.25512
23.07492	7.27185	8.22492	7.22814	0.38586	8.06007	88.28637	61.07665	12.47390	5.71992	8.97540	6.97986	6.70433	6.81604	37.97102	1085.36291	0.00000	67.84850
-29.2975	9.41364	8.60120	6.95345	0.23493	6.91021	-51.50361	70.60893	6.23993	6.11002	5.96012	9.84839	6.11145	8.65242	53.95103	1115.23501	1.00000	81.63319
55.64776	9.04825	9.59277	9.35335	1.51656	6.96598	38.02486	60.30927	8.97966	7.27833	8.79351	7.98543	10.58870	9.41485	52.70596	1097.61417	0.00000	58.38841
47.83333	8.75692	8.04343	6.69381	0.20120	9.35835	59.6	47.28886	4.61158	8.24280	7.29642	9.28645	6.65270	8.66257	54.20534	1082.62797	1.00000	60.40265
56.85836	5.44820		10.54323	4.48069	6.85380	35.90057	22.15850	2.38078	10.05147	7.41587	9.96065	10.13880	5.46417	54.99096	1157.43419	1.00000	82.35537
-11.78333	9.74444	7.59405	5.36871	0.07936	6.61902	19.91667	53.64970	25.90771	7.62923	7.20693	8.91505	8.85782	7.31505	34.85587	1124.68348	1.00000	69.99035
50.76306	4.25184	7.50968	9.60843	1.82455	9.65692	-1.29772	65.60743	13.86989	10.25705	9.58435	11.46251	10.63066	8.47338	45.35275	1168.54520	1.00000	
35.6803	5.71897	8.41724	7.98133	0.48337	10.07251	51.0193	23.17622	5.89449	7.40239	10.00518	7.14915	8.33813	7.72079	30.56516	1120.83843	0.00000	78.82131
34.65918	8.13189	9.45899	8.61206	0.82894	7.88360	109.22921	63.36073	2.92729	10.98492	12.81881		8.36256	7.84794	57.49156	1196.92262	1.00000	75.40391
39.59611	8.68207	8.22326	7.37558	0.36483	9.02302	27.02444	86.49164	1.87405	8.49459	6.66407	10.00285	8.15053	10.05068	72.63065	1146.53239	0.00000	74.52070
3.31332	6.47287	9.13273	8.15058	0.49368	7.79495	117.59152	42.58872	12.51988	4.25349	10.29137	8.16150	7.97817	6.74875	40.57697	1082.57359	0.00000	78.64273
50.86079	4.50647	6.82263	8.58180	0.65570	8.07107	17.4674	53.05544	33.50800	7.01287	9.97765	5.63387	5.37473	7.95463	23.83199	1194.44991	0.00000	75.25745
41.57439	10.04699	8.97137	7.16474	0.31597	8.71815	24.71204	58.90221	4.05681	5.42961	5.91473	10.49487	6.43580	8.66595	32.13858	1175.97418	1.00000	62.67418
53.5942	9.76035	8.73331	8.45642	0.64504	8.66844	25.8191	62.41865	22.71583	10.89924	12.35776	7.73871	8.33828	8.06154	51.76757	1077.14067	1.00000	69.89896
36.6009	3.53573	7.48893	10.50532	4.44829	7.59764	126.665	48.52962	21.21654	10.39291	7.52066	10.39916	10.58033	8.84268	55.96616	1094.81150	1.00000	73.94638
30.29184	9.56209	8.12039	4.49158	0.11217	8.58163	71.67164	65.83390	9.62057	5.86930	5.05533	7.45978	7.38959	8.88057	19.01419	1195.03184	1.00000	70.19450
30.16688	5.19357	9.22322	6.71656	0.26904	10.54194	-96.39774	24.25188	13.69168	8.02964	11.08327	6.64808	5.59583	6.23131	25.19993	1160.93715	0.00000	71.62815
43.31667	8.40979	8.45288	6.74077	0.23920	7.38219	-2.68333	60.41835	11.45852	5.01515	9.60662	8.47474	8.69599	9.08825	50.90515	1131.09333	0.00000	82.06126
53.53333	9.90746	8.18532	9.13357	1.14990	8.01839	-7.35	27.18456	25.05875	9.20107	9.75470	8.11177	8.86811	8.37153	30.96703	1110.77423	1.00000	67.12146
38.96372	5.26820	8.57350	8.97246	1.04128	7.38544	-76.99081	54.63559	-2.44468	7.92866	9.91823	7.46974	10.71234	10.16370	59.40834	1083.10104	0.00000	75.20266
20.14298	9.65435	6.22536	6.68654	0.29250	7.89992	-77.43532	55.85684	-5.78603	6.65854	5.30306	10.47308	4.72760	9.16735	39.02789	1149.17044	1.00000	70.73921
38.91817	10.41970	8.81968	6.00161	0.24611	8.54204	-78.19444	46.69204	13.19897	5.38948	5.52960	9.28734	5.60146	7.23737	75.32462	1086.14555	1.00000	80.23681
41.14676	4.94818	10.86225	8.17280	0.56498	8.94572	-73.49484	53.37076	28.22947	6.03550	8.68166	9.52670	9.79851	7.23655	28.15950	1145.77170	1.00000	73.89507
12.74482	8.62937	8.71422	4.73751	0.18548	8.98294	4.52514	70.92017	6.23117	7.36231	7.01605	5.10785	4.29106	8.80475	29.01105	1170.96108	0.00000	69.88869
45.43341	10.60279	11.14704	5.88498	0.15125	9.24436	-73.86586	62.76284	5.79629	9.11485	4.38960	9.78427	9.49770	7.24416	34.58744	1124.89614	0.00000	80.48613
40.58654	7.38262	6.41732	7.23719	0.26969	9.24121	-122.39168	61.04331	18.61325	6.42476	9.43583	6.87303	7.48120		45.16845	1158.46851	0.00000	73.25240
55.63711	8.25364	8.37718	9.36857	1.47469	10.24163	37.38115	42.76890	13.89562	11.41779	10.16941	7.24952	8.77279	8.75315	53.95601	1173.07597	1.00000	64.93586
45.47885	7.37580	8.97269	8.52343	0.69776	8.65925	133.42825	30.44125	1.23614	10.13849	7.17465	9.45176	7.41815	8.29657	37.84347	1054.92964	0.00000	60.20591
10.61285	10.29754	8.76648	8.43801	0.54905	8.11125	12.19458	67.32388	-0.06746	9.89501	12.64707	8.89817	7.84567	7.82580	34.17650	1107.81312	1.00000	76.84819
0.51667	6.96270	8.36188	6.30471	0.07635	8.19958	101.44167	36.03901	21.36475	7.81913	9.89128	6.41203	6.73769	9.15755	44.77215	1195.08155	0.00000	64.14557
31.64615	8.12969	6.47972	7.58313	0.35512	7.06681	120.74221	51.42919	17.78416	6.59074	6.40852	9.14683	7.01076	8.43569	36.95920	1197.06761	1.00000	71.17797
39.59611	9.41205	7.31719	6.93328	0.26994	7.11634	27.02444	20.93531	7.17456	6.22633	7.03880	9.62201	8.78522	6.36917		1182.83431	1.00000	63.67285
12.25282	6.44111	9.23736	9.47408	1.62075	7.53307	79.41727	66.12718	18.50942	9.58304	9.74669	10.73480	9.76704	7.75464	39.44755	1124.68908	1.00000	82.54054
53.93361	10.99513	8.41843	7.89145	0.47647	7.82628	37.92792	63.75427	15.46758	8.09540	9.38099	7.39160	12.32403	7.11891	46.31165	1187.00329	0.00000	58.70395
42.93369	7.02134	8.53987	8.03949	0.48059	7.31605	-72.27814	39.52286	12.70178	8.40123	5.92049	9.51217	9.60914	9.73745	64.41163	1074.11523	0.00000	82.37814
-17.83333	6.16962	6.13795	9.77012	2.15261	8.95339	48.41667	36.75130	22.03095	10.83711	9.37668	9.21204	9.30594	7.09363	63.63356	1161.87341	1.00000	77.17986
24.81757	9.23272	9.76835	9.40690	1.55319	8.03677	84.63445	47.58862	8.07729	13.58328	11.70938	6.38520	8.24274	8.60641		1059.65392	1.00000	82.83671
-31.95224	8.98883	6.36901	5.18051	0.20720	7.97946	115.8614	53.52805	10.64381	9.12878	6.73759	11.59824	6.67523	6.81843	44.30163	1133.62650	0.00000	75.99428
41.80753	9.38025	8.48859	7.59887	0.35646	7.76106	-87.65644	57.30037	12.43550	10.85223	5.14898	8.61203	9.46644	7.83575	51.72473	1086.48613	0.00000	60.55984
38.13708	11.22419	9.07660	5.01764	0.23695	6.63357	41.00817	57.34193		5.15140	3.01754	11.01262	3.69046	7.41532	58.49369	1177.65507	1.00000	70.18006
-1.63333	5.84963	8.12165	8.91400	1.10568	7.59909	13.58357	71.88301	28.62965	9.15513	9.36353	9.27449	9.81058	6.51978	52.66951	1060.92193	1.00000	74.65783
53.37596	4.67876	5.51217	10.34926	3.86892	8.62680	51.3452	47.25896	21.36958	11.47478	7.61008	8.06456	10.14720	7.65589	51.32684	1199.91439	1.00000	79.17888
-22.45667	5.45657	8.52366	9.74477	2.19525	6.97128	-47.53028	72.73551	7.85008	2.64791	11.39421	9.44767	9.72922	5.79607	39.75578	1117.42674	0.00000	65.56808
48.79325	8.14710	6.52824	8.53243	0.66068	9.13427	2.29275	62.91385	17.11695	10.34644	10.83958	9.76902	9.31660	9.52538	59.94813	1190.86371	1.00000	72.37623
12.95629	7.86034	7.65195	7.36827	0.37308	8.02297	78.27539	21.22244	14.90311	9.83153	9.85737	7.97164	8.85894	8.88648	51.24682	1151.54305	1.00000	77.76823
32.54278	9.03459	7.28431	5.61908	0.11406	7.00228	111.50861	62.19693	12.82289	6.84473	7.16714	7.11028	8.44949	5.79711	39.34787	1063.73928	1.00000	77.57477
-2.90055	7.12053	7.72460	6.87330	0.29824	8.25720	-79.00453	53.03489	13.73143	6.74730	7.93624	5.33815		7.06208	53.82450	1187.42676	1.00000	73.41207
-25.54073	6.29265	9.23221	9.82278	2.27562	8.19631	152.70493	63.31935	7.09500	10.82644	11.04672	11.96803	9.06666	7.52927	56.83776	1120.59518	1.00000	81.69654
33.92946	8.31803	8.36259	8.72031	0.86216	6.55714	-116.97725	52.73009	26.53877	10.72024	7.03606	9.28082	6.39473	7.54638	59.01467	1067.60609	0.00000	75.35361
7.06273	9.10045	5.66622	8.49997	0.69390	7.52361	-1.4001	71.90182	13.43922	5.94291	7.69200	5.09611	8.59530	8.25753	20.93231	1078.00684	0.00000	67.27136
36.81667	10.85228	7.98980	5.00065	0.09702	8.72868	117.81667	48.04898	11.63641	7.31945	8.41774	6.27519	7.46297	8.69149	55.21658	1126.93737	0.00000	84.75971
30.16688	7.97192	8.99817	8.95121	1.04645	6.74696	-96.39774	47.87261	29.27459		8.86076	9.97812	5.06900	9.22146	54.93449	1157.24347	1.00000	82.71873
45.47885	6.18608	9.18495	10.75332	5.52870	8.45884	133.42825	63.96707	-13.44680	10.63553	7.86365	10.10814	9.95420	8.29105	49.09565	1088.74516	1.00000	75.50291
41.57439	9.43174	7.50373	7.46105	0.40080	8.15085	24.71204	48.54386	2.12248	6.98519	6.61823	9.88952	5.20020	8.12386	59.09456	1120.64585	1.00000	69.85285
48.15659	8.62241	9.02099	5.80009	0.17933	7.70773	28.28489	70.49760	8.86412	8.77600	7.25194	5.69309	8.42770	7.18236	38.77027	1176.76173	0.00000	73.50935
-3.74912	8.00826	7.23823	5.30709	0.09177	7.68234	-73.25383	66.54823	8.40008	9.08345	8.51115	4.97562	5.64136	11.09935	58.99887	1169.76098	0.00000	81.09664
-37.9	6.40896	8.25714	8.77414	1.00197	8.12341	145.18333	48.12656	18.70684	3.12947	9.64036	7.72881	6.31048	8.44579	52.92256	1083.92803	0.00000	61.16179
-34.74785	8.31882	9.30738	11.38034	10.26294	7.15478	-58.70072	53.60960	23.24695	6.32368	7.23543	13.14701	5.07252	9.48188	41.98398	1057.91992	1.00000	71.57910
-4.26613	5.17553	7.77529	7.20683	0.26350	7.99283	15.28318	69.23338	11.13077	7.40796	10.00998	6.83415	6.70926	8.37715	62.44888	1141.87121	0.00000	69.39123
42.93369	10.99479	7.14313	6.09334	0.16338	7.49304	-72.27814	62.72852	16.95594	3.69260	5.92037	8.69080	7.71268	9.13952	70.87176	1197.80543	1.00000	69.88210
48.15659	8.98720	8.92645	6.85839	0.33403	10.10392	28.28489	74.57508	5.68147	7.67705	7.57603	9.12443	7.62368	8.49965	41.51862	1078.84210	1.00000	77.47219
9.15093	5.24946	7.35293	5.79646	0.18426	7.34276	-79.62098	42.24860	15.48216	6.49806	11.28700	8.75770	6.48410	6.53720	35.28819	1065.61632	0.00000	79.64808
22.49396	7.84518	7.76517	7.13991	0.34385	8.72406	-105.36369	77.05692	8.60533	7.67653	5.99393	9.38780	6.16023	7.24726	53.50404	1074.74972	1.00000	74.76089
40.58654	8.64527	8.42408	6.59753	0.25447	8.16562	-122.39168	58.76521	15.84023	8.35993	7.05071	8.86993	5.84306	7.47690	53.73113	1089.72115	1.00000	75.06717
37.13548	9.40445	8.99550	5.18917	0.15664	8.17306	-3.67029	55.88666	8.00678	7.98128	5.47624	9.60565	6.03044	8.55341	55.13118	1114.30533	1.00000	75.84065
43.61062	11.21068	10.43011	5.41385	0.20457	8.64419	-72.97261	51.02385	11.91284	5.13850	4.79004	9.97611	4.55338	7.73955	31.43137	1092.12531	1.00000	71.29330
52.26083	8.12198	8.18709	5.77911	0.21339	8.34818	7.00417	62.20734	23.36295	8.24096	6.13388	7.09443	3.87255	9.34677	60.79053	1154.67735	1.00000	66.70472
43.31667	9.14474	7.46080	6.74878	0.18994	8.51832	-2.68333	68.69336	12.88027	7.43123	5.80817	10.70704	6.28840	7.47517	49.32709	1093.42589	1.00000	57.34004
40.65538	9.12370	8.22821	7.25901	0.31501	8.13985	-74.38987	50.79575	36.17374	8.42077	7.65546	9.27785	9.81503	8.83171	72.59598	1181.15961	0.00000	71.67068
34.56861	6.60795	9.86276	9.68935	2.05100	9.55221	105.89333	56.98100	10.88868	9.93188	6.16834	8.44609	9.00923	8.15375	78.16631	1080.15977	0.00000	78.86560
1.6	7.10436	8.20086	3.96313	0.18021		103.81667	67.30948	39.36446	8.81170	8.86818	5.87728	2.89298	9.60749	49.53192	1098.49625	0.00000	71.89442
